Simulation Time,Red_delay,Pie_delay,CoDel_delay,FqCoDel_delay,Cobalt_delay,dAQM9_delay,dAQM10_delay,dAQM11_delay
31.7,3637.96,4292.91,3013.5,3995.42,2264.53,3816.94,4040.59,4458.54
31.8,3637.85,4297.16,3010.13,3984.15,2262.95,3817.48,4037.49,4459.09
31.9,3637.66,4298.95,3008.86,3974.03,2261.18,3817.16,4034.18,4451.56
32.0,3637.17,4302.61,3006.01,3959.35,2260.36,3817.2,4030.67,4442.64
32.1,3636.74,4304.48,3003.14,3947.72,2259.91,3816.96,4027.76,4426.16
32.2,3636.61,4304.79,3001.24,3937.35,2257.62,3817.56,4021.03,4393.45
32.3,3636.16,4305.89,2998.5,3927.81,2256.48,3817.9,4017.35,4393.11
32.4,3635.74,4305.15,2996.01,3912.85,2255.24,3818.3,4012.56,4387.22
32.5,3635.32,4305.51,2991.39,3902.06,2254.56,3818.32,4008.97,4382.12
32.6,3635.06,4305.47,2988.79,3888.05,2253.99,3818.26,4006.24,4371.85
32.7,3634.62,4304.93,2987.55,3877.57,2252.86,3817.27,4002.54,4370.23
32.8,3634.34,4305.02,2985.94,3864.13,2251.46,3816.41,3999.46,4361.93
32.9,3634.01,4305.15,2983.09,3850.16,2250.01,3815.04,4001.4,4361.88
33.0,3633.7,4304.09,2979.8,3835.9,2248.95,3814.22,4027.32,4358.96
33.1,3633.4,4303.35,2976.8,3823.7,2248.21,3813.4,4024.82,4357.36
33.2,3632.94,4302.87,2973.88,3807.47,2245.49,3812.86,4022.86,4352.68
33.3,3632.53,4302.92,2971.79,3794.33,2243.86,3812.14,4020.12,4347.68
33.4,3632.36,4302.87,2966.8,3782.99,2242.43,3811.55,4014.39,4339.46
33.5,3632.2,4302.38,2963.73,3773.87,2241.04,3808.26,4010.6,4363.65
33.6,3631.87,4302.32,2959.49,3760.5,2240.57,3806.88,4004.33,4358.78
33.7,3631.58,4302.38,2954.4,3746.6,2239.67,3805.43,4014.34,4354.84
33.8,3631.28,4302.08,2948.87,3733.57,2238.28,3803.93,4026.62,4352.28
33.9,3631.15,4301.71,2945.13,3721.22,2237.82,3802.58,4035.98,4351.81
34.0,3630.99,4301.61,2938.73,3717.62,2237.34,3801.45,4041.91,4353.74
34.1,3630.41,4302.17,2934.51,3709.7,2235.9,3800.28,4046.28,4350.52
34.2,3630.29,4302.53,2931.2,3695.64,2235.05,3799.69,4046.4,4345.96
34.3,3630.07,4302.63,2925.47,3685.66,2234.34,3798.68,4071.54,4333.38
34.4,3629.88,4302.69,2922.06,3675.88,2232.98,3798.19,4078.3,4324.56
34.5,3629.82,4302.96,2919.88,3664.12,2231.79,3796.96,4076.53,4316.9
34.6,3629.38,4303.34,2916.6,3649.59,2231.18,3796.08,4074.93,4310.52
34.7,3629.33,4304.0,2910.22,3635.43,2230.11,3795.66,4067.43,4306.98
34.8,3629.06,4303.6,2906.47,3621.34,2228.12,3794.7,4065.78,4302.1
34.9,3628.84,4303.26,2904.88,3610.78,2226.21,3794.04,4077.83,4294.65
35.0,3628.66,4301.36,2901.49,3596.06,2225.09,3793.42,4088.8,4282.89
35.1,3628.37,4301.0,2898.51,3583.62,2223.59,3792.72,4088.73,4273.85
35.2,3628.03,4300.06,2893.81,3570.19,2222.4,3792.15,4088.31,4253.49
35.3,3627.64,4299.62,2889.84,3561.15,2221.64,3791.49,4086.99,4237.42
35.4,3627.37,4299.43,2888.4,3551.12,2219.25,3791.01,4095.54,4228.82
35.5,3627.12,4298.88,2885.6,3536.11,2218.51,3790.1,4097.55,4217.79
35.6,3626.9,4298.29,2882.67,3523.84,2217.59,3789.64,4098.96,4201.93
35.7,3626.58,4298.51,2880.16,3512.16,2216.75,3789.36,4099.98,4190.36
35.8,3626.54,4298.56,2874.41,3500.32,2215.46,3788.9,4097.87,4183.43
35.9,3626.32,4298.68,2870.33,3488.69,2213.85,3788.72,4094.88,4174.92
36.0,3625.75,4298.81,2867.73,3478.91,2213.12,3787.53,4089.91,4161.87
36.1,3625.58,4298.29,2863.85,3468.2,2212.17,3786.54,4084.31,4146.6
36.2,3625.24,4298.56,2861.01,3458.16,2209.89,3785.45,4082.78,4120.38
36.3,3625.13,4298.55,2859.38,3448.55,2207.96,3784.75,4083.43,4106.91
36.4,3624.43,4298.23,2857.4,3441.15,2207.14,3784.08,4076.6,4089.11
36.5,3624.04,4298.25,2855.48,3434.93,2206.52,3783.21,4068.95,4075.79
36.6,3623.55,4298.19,2853.48,3427.33,2206.0,3809.84,4056.99,4061.03
36.7,3623.35,4297.52,2850.73,3418.29,2204.71,3848.36,4047.26,4049.88
36.8,3623.13,4298.2,2848.23,3410.18,2203.79,3897.77,4040.46,4035.59
36.9,3622.72,4298.64,2845.64,3401.22,2201.69,3917.69,4038.41,4022.21
37.0,3622.05,4299.29,2842.08,3392.81,2201.21,3926.14,4032.53,4009.93
37.1,3621.68,4298.75,2839.12,3387.64,2199.93,3924.92,4022.59,3991.17
37.2,3621.36,4298.89,2836.09,3378.44,2198.82,3923.86,4013.82,3980.63
37.3,3621.06,4298.47,2832.81,3370.93,2198.45,3929.78,4008.45,3970.72
37.4,3620.91,4298.78,2831.4,3365.14,2197.4,3932.33,4000.68,3963.72
37.5,3620.61,4299.38,2827.83,3357.08,2196.02,3936.01,3996.23,3955.12
37.6,3620.51,4301.34,2825.98,3350.13,2195.46,3942.17,3990.47,3943.42
37.7,3619.85,4301.8,2822.41,3342.88,2194.42,3947.19,3983.24,3935.07
37.8,3619.53,4302.22,2818.17,3333.27,2192.73,3951.41,3970.82,3925.0
37.9,3619.39,4302.49,2815.58,3326.57,2190.68,3953.75,3960.97,3913.88
38.0,3619.24,4303.69,2812.92,3319.89,2190.16,3955.44,3956.16,3898.92
38.1,3618.57,4304.45,2810.66,3311.62,2189.43,3955.41,3950.16,3887.08
38.2,3618.27,4305.21,2808.68,3301.64,2189.16,3955.54,3943.96,3876.11
38.3,3617.58,4305.98,2805.37,3291.78,2187.72,3956.59,3939.24,3868.98
38.4,3617.31,4305.42,2802.35,3286.58,2186.81,3955.97,3930.39,3862.07
38.5,3617.2,4305.04,2799.63,3281.17,2185.6,3955.66,3925.69,3848.16
38.6,3617.07,4305.46,2797.62,3276.23,2184.65,3954.67,3920.55,3838.6
38.7,3616.86,4305.93,2796.01,3268.22,2184.49,3954.04,3914.35,3830.83
38.8,3616.82,4305.98,2792.98,3261.03,2184.09,3953.18,3908.36,3825.54
38.9,3616.53,4306.63,2788.54,3254.65,2182.98,3953.16,3898.3,3813.02
39.0,3616.17,4306.69,2786.6,3246.82,2181.7,3953.72,3894.55,3799.13
39.1,3615.99,4307.94,2783.82,3237.88,2180.48,3953.03,3883.48,3786.95
39.2,3615.63,4307.3,2782.11,3229.39,2178.25,3952.93,3875.89,3775.05
39.3,3615.08,4307.19,2779.94,3220.67,2176.61,3952.04,3867.5,3754.53
39.4,3614.8,4307.42,2777.35,3214.04,2175.44,3950.96,3863.18,3739.84
39.5,3614.44,4307.35,2774.38,3209.2,2173.95,3949.37,3858.15,3727.1
39.6,3614.31,4307.68,2771.86,3202.81,2173.74,3947.67,3850.98,3718.94
39.7,3613.92,4307.14,2768.74,3194.0,2172.18,3945.84,3847.13,3708.35
39.8,3612.97,4307.97,2766.89,3185.85,2171.84,3944.65,3841.08,3695.95
39.9,3612.68,4308.15,2764.74,3177.48,2170.72,3943.62,3834.77,3685.23
40.0,3612.46,4307.87,2762.73,3170.4,2169.2,3941.09,3829.99,3671.16
40.1,3612.31,4308.34,2760.5,3162.86,2168.8,3938.88,3821.88,3657.67
40.2,3612.19,4307.64,2758.14,3159.44,2167.9,3935.22,3815.24,3645.64
40.3,3612.14,4307.62,2756.98,3153.35,2167.3,3931.7,3808.01,3635.25
40.4,3611.8,4309.35,2755.28,3145.63,2166.77,3929.55,3797.62,3625.27
40.5,3611.43,4307.85,2753.73,3138.44,2166.19,3927.29,3794.3,3613.95
40.6,3610.97,4307.85,2751.92,3131.19,2163.54,3925.98,3784.53,3605.82
40.7,3610.75,4307.05,2749.69,3125.82,2162.14,3923.43,3779.23,3598.96
40.8,3610.45,4307.77,2746.6,3121.1,2161.0,3920.83,3773.55,3588.99
40.9,3610.37,4307.29,2744.24,3116.25,2159.93,3919.19,3769.26,3579.01
41.0,3610.02,4307.39,2741.42,3110.48,2159.41,3917.99,3766.42,3570.89
41.1,3609.92,4304.69,2739.91,3104.26,2157.94,3920.6,3761.61,3556.28
41.2,3609.72,4301.29,2738.75,3096.14,2157.75,3920.2,3757.97,3545.69
41.3,3609.56,4298.21,2736.54,3090.76,2156.43,3918.58,3753.66,3536.36
41.4,3609.44,4294.9,2734.6,3086.74,2155.7,3916.8,3748.85,3530.99
41.5,3609.08,4292.42,2731.04,3083.26,2154.26,3914.98,3742.79,3525.27
41.6,3608.23,4288.56,2728.03,3079.58,2153.07,3913.87,3739.15,3519.78
41.7,3607.94,4284.05,2726.53,3072.95,2152.08,3911.75,3734.64,3511.85
41.8,3607.8,4279.13,2724.96,3065.5,2151.27,3909.76,3728.87,3503.05
41.9,3607.48,4272.06,2723.9,3059.53,2151.03,3907.95,3725.39,3494.87
42.0,3607.2,4265.54,2723.1,3052.63,2150.12,3906.29,3719.55,3483.8
42.1,3606.78,4259.26,2721.14,3045.57,2147.79,3904.5,3714.62,3478.58
42.2,3606.78,4252.09,2719.79,3038.72,2146.49,3903.1,3711.68,3472.42
42.3,3606.46,4246.97,2718.84,3031.3,2145.2,3902.01,3707.97,3467.4
42.4,3606.04,4242.42,2717.46,3023.92,2144.58,3899.35,3704.36,3462.98
42.5,3605.88,4236.84,2716.06,3017.7,2144.09,3896.98,3701.84,3451.96
42.6,3605.61,4230.1,2714.41,3012.89,2142.73,3896.51,3697.95,3446.39
42.7,3605.55,4223.67,2712.75,3008.71,2142.03,3894.88,3694.23,3430.09
42.8,3605.52,4216.16,2711.6,3004.17,2141.67,3893.76,3690.67,3422.36
42.9,3605.3,4208.36,2708.11,2998.25,2141.12,3892.79,3686.92,3412.59
43.0,3605.02,4201.87,2706.31,2993.36,2140.81,3891.31,3681.19,3405.19
43.1,3604.86,4193.54,2705.21,2988.01,2138.75,3888.56,3676.96,3398.69
43.2,3604.58,4183.75,2704.06,2983.94,2137.17,3885.35,3672.33,3399.42
43.3,3604.29,4170.54,2701.59,2978.3,2136.63,3882.45,3664.09,3402.79
43.4,3604.12,4159.09,2699.42,2972.12,2134.78,3880.07,3660.99,3403.7
43.5,3603.72,4148.68,2697.85,2964.91,2133.67,3878.49,3656.78,3398.7
43.6,3603.46,4138.25,2696.47,2958.29,2133.15,3876.98,3653.53,3395.82
43.7,3603.11,4129.3,2695.64,2955.3,2131.81,3875.27,3648.88,3391.51
43.8,3602.87,4120.42,2693.24,2951.11,2130.48,3873.65,3644.45,3389.6
43.9,3602.57,4108.64,2691.82,2948.36,2129.8,3872.47,3641.8,3386.67
44.0,3602.41,4099.23,2690.52,2944.04,2129.27,3870.73,3637.16,3384.52
44.1,3602.19,4090.57,2688.71,2936.72,2128.59,3868.77,3633.25,3380.22
44.2,3602.01,4081.45,2686.91,2931.37,2127.78,3865.67,3630.24,3385.44
44.3,3601.52,4071.65,2686.13,2928.01,2127.02,3864.37,3626.91,3384.23
44.4,3601.4,4062.19,2684.4,2922.74,2126.56,3862.63,3622.82,3381.23
44.5,3601.14,4051.53,2683.09,2917.33,2125.69,3860.8,3620.1,3376.28
44.6,3600.86,4043.47,2681.92,2912.65,2123.72,3859.35,3617.6,3371.09
44.7,3600.75,4035.38,2680.77,2908.82,2122.88,3858.19,3614.23,3366.81
44.8,3600.35,4028.68,2679.74,2904.55,2122.4,3856.84,3610.69,3359.44
44.9,3600.2,4021.48,2678.25,2901.32,2121.62,3855.74,3608.8,3356.28
45.0,3600.08,4014.73,2674.95,2897.97,2120.64,3854.46,3606.33,3349.6
45.1,3599.35,4004.65,2672.4,2892.56,2119.48,3853.01,3603.53,3347.06
45.2,3599.25,3998.37,2670.6,2889.07,2117.43,3851.41,3600.93,3344.7
45.3,3598.73,3991.69,2669.3,2882.77,2116.5,3849.96,3598.73,3342.97
45.4,3598.7,3984.7,2667.63,2877.59,2115.35,3849.06,3596.37,3338.38
45.5,3598.47,3977.57,2666.32,2873.98,2114.91,3848.16,3594.14,3334.8
45.6,3598.31,3970.96,2665.18,2869.88,2114.44,3847.32,3592.28,3328.2
45.7,3598.06,3963.83,2663.16,2863.78,2113.95,3845.37,3589.39,3325.21
45.8,3597.97,3956.66,2661.98,2859.03,2113.35,3843.48,3586.24,3316.37
45.9,3597.79,3949.27,2660.79,2854.39,2112.74,3840.96,3583.95,3307.54
46.0,3597.63,3942.36,2659.66,2849.8,2111.09,3838.28,3578.52,3300.91
46.1,3597.32,3935.18,2658.8,2843.94,2110.06,3835.09,3572.65,3293.05
46.2,3597.02,3929.16,2656.89,2838.63,2109.32,3836.51,3570.14,3286.66
46.3,3596.67,3924.44,2655.56,2834.25,2108.43,3841.08,3565.32,3279.69
46.4,3596.54,3917.16,2652.95,2829.49,2106.68,3841.03,3563.61,3275.38
46.5,3596.41,3910.12,2651.75,2823.6,2106.31,3840.49,3556.97,3269.82
46.6,3596.19,3902.29,2651.19,2818.24,2105.14,3841.57,3552.24,3267.0
46.7,3596.19,3894.36,2649.03,2813.01,2104.32,3842.86,3550.07,3259.47
46.8,3595.83,3886.22,2647.93,2808.94,2103.44,3842.61,3546.46,3253.66
46.9,3595.79,3876.69,2646.9,2805.3,2102.46,3841.37,3554.24,3246.53
47.0,3595.65,3866.16,2644.67,2802.24,2101.55,3841.24,3554.36,3243.08
47.1,3595.16,3857.94,2642.34,2797.83,2101.16,3840.16,3555.51,3236.15
47.2,3594.88,3849.59,2641.09,2792.96,2100.8,3839.21,3561.19,3228.0
47.3,3594.76,3838.72,2639.47,2786.74,2100.49,3837.6,3560.95,3223.65
47.4,3594.65,3828.82,2638.32,2781.83,2100.04,3836.35,3559.9,3217.45
47.5,3594.39,3822.79,2636.67,2776.61,2099.54,3834.88,3567.53,3207.55
47.6,3594.29,3816.59,2635.29,2773.07,2098.67,3850.7,3569.59,3202.66
47.7,3594.0,3808.17,2633.07,2771.6,2096.98,3853.04,3577.66,3195.59
47.8,3593.8,3801.21,2632.11,2768.85,2095.65,3872.23,3583.21,3189.18
47.9,3593.58,3796.13,2631.22,2766.84,2093.58,3872.0,3587.75,3180.99
48.0,3593.33,3785.32,2630.27,2762.94,2093.19,3870.49,3583.71,3172.97
48.1,3592.99,3780.4,2628.68,2758.51,2091.98,3869.57,3581.8,3165.91
48.2,3592.73,3773.88,2626.53,2754.57,2090.86,3868.68,3582.18,3161.97
48.3,3592.47,3768.49,2624.55,2749.43,2089.14,3867.97,3588.61,3154.34
48.4,3592.34,3758.9,2624.01,2746.39,2088.71,3867.68,3583.77,3149.57
48.5,3592.14,3752.79,2622.61,2741.89,2088.19,3866.82,3581.75,3143.57
48.6,3591.99,3748.72,2620.93,2736.37,2087.19,3865.34,3576.79,3137.08
48.7,3591.75,3743.07,2619.7,2732.49,2086.07,3865.4,3570.86,3132.02
48.8,3591.68,3734.39,2618.95,2729.27,2085.55,3864.05,3564.99,3123.82
48.9,3591.58,3729.7,2617.22,2722.78,2085.27,3863.43,3557.14,3115.77
49.0,3591.43,3724.36,2615.96,2718.97,2084.17,3862.67,3550.43,3107.95
49.1,3591.26,3718.12,2614.15,2716.21,2082.66,3869.86,3543.84,3099.0
49.2,3591.08,3712.82,2613.17,2711.81,2082.03,3868.29,3539.16,3089.25
49.3,3591.03,3707.43,2611.74,2708.08,2081.05,3867.21,3536.18,3082.85
49.4,3590.62,3697.56,2609.54,2703.98,2080.5,3882.05,3529.67,3076.26
49.5,3590.52,3694.31,2608.54,2700.11,2080.27,3888.19,3526.92,3071.16
49.6,3590.45,3690.47,2606.59,2697.36,2079.09,3891.07,3521.58,3065.39
49.7,3590.08,3682.58,2605.39,2694.7,2078.22,3891.93,3517.04,3060.66
49.8,3589.85,3678.8,2603.77,2690.56,2077.27,3896.28,3513.55,3057.13
49.9,3589.76,3672.3,2603.06,2686.9,2076.89,3904.08,3511.1,3051.63
50.0,3589.73,3666.96,2601.19,2683.08,2076.45,3912.36,3505.97,3045.79
50.1,3589.58,3662.45,2599.54,2679.26,2075.19,3914.16,3493.04,3038.39
50.2,3589.51,3656.65,2598.46,2675.5,2074.12,3918.95,3486.99,3034.18
50.3,3589.44,3653.23,2598.03,2672.83,2073.04,3919.79,3480.98,3029.94
50.4,3589.3,3649.89,2597.17,2669.42,2072.01,3922.54,3478.5,3022.03
50.5,3588.84,3644.01,2596.15,2665.44,2071.31,3929.09,3473.71,3012.43
50.6,3588.78,3637.97,2595.37,2661.6,2070.36,3953.46,3468.02,3003.84
50.7,3588.66,3633.62,2594.62,2658.8,2070.02,3962.05,3463.97,2997.68
50.8,3588.39,3628.74,2594.04,2656.37,2069.55,3974.93,3459.64,2991.98
50.9,3588.12,3622.92,2593.33,2654.02,2068.88,4001.86,3452.59,2988.99
51.0,3587.98,3619.37,2592.29,2650.76,2068.66,4011.56,3453.33,2985.12
51.1,3587.89,3615.64,2591.66,2645.56,2068.38,4015.91,3455.88,2980.52
51.2,3587.74,3605.68,2590.67,2641.13,2067.28,4028.83,3454.93,2977.95
51.3,3587.62,3599.66,2589.32,2638.04,2066.19,4040.01,3458.46,2974.98
51.4,3587.49,3594.92,2587.33,2634.58,2065.57,4045.46,3461.35,2972.94
51.5,3587.41,3589.61,2585.3,2629.81,2064.91,4051.41,3457.34,2969.64
51.6,3587.54,3583.83,2584.19,2625.71,2064.09,4069.61,3449.68,2965.96
51.7,3587.74,3573.36,2583.01,2622.39,2062.49,4072.9,3441.38,2961.48
51.8,3587.25,3562.73,2582.03,2618.97,2061.15,4074.25,3433.76,2956.9
51.9,3586.98,3555.66,2580.35,2615.44,2059.95,4076.47,3427.52,2952.84
52.0,3586.84,3548.18,2579.28,2613.09,2058.93,4077.61,3423.82,2945.27
52.1,3586.59,3535.02,2577.83,2609.65,2057.71,4094.48,3420.67,2938.2
52.2,3586.5,3524.49,2577.28,2605.93,2057.29,4101.88,3412.26,2928.62
52.3,3586.29,3520.0,2575.65,2602.61,2057.01,4105.04,3407.19,2925.21
52.4,3586.04,3511.77,2575.12,2597.79,2055.66,4108.71,3399.84,2919.36
52.5,3586.18,3498.5,2574.2,2595.34,2055.42,4109.82,3393.88,2912.16
52.6,3586.57,3488.74,2573.35,2592.32,2055.01,4110.95,3388.05,2910.75
52.7,3586.47,3474.99,2572.5,2590.06,2054.57,4111.28,3383.04,2908.96
52.8,3586.48,3464.71,2571.59,2587.16,2054.24,4110.67,3378.06,2905.61
52.9,3586.73,3457.01,2570.4,2585.01,2053.62,4111.44,3372.63,2902.38
53.0,3586.5,3448.65,2569.35,2582.17,2052.77,4111.08,3366.2,2898.83
53.1,3586.15,3443.19,2567.75,2578.99,2051.64,4110.86,3360.61,2896.39
53.2,3586.52,3437.92,2566.64,2576.1,2049.76,4112.06,3356.08,2890.91
53.3,3586.05,3430.08,2566.01,2574.09,2048.86,4113.7,3352.83,2888.2
53.4,3586.12,3424.29,2565.04,2571.0,2048.33,4112.73,3350.26,2882.86
53.5,3585.84,3417.12,2562.71,2567.67,2047.61,4111.47,3344.6,2877.8
53.6,3585.4,3412.82,2560.89,2562.78,2046.75,4110.74,3337.22,2872.98
53.7,3585.64,3408.42,2560.53,2558.86,2046.22,4111.04,3332.47,2867.87
53.8,3585.43,3403.04,2560.33,2555.57,2045.37,4111.62,3325.45,2862.41
53.9,3585.32,3396.12,2558.45,2552.22,2044.32,4110.92,3323.03,2858.05
54.0,3585.36,3389.87,2557.73,2548.62,2042.92,4110.08,3317.29,2852.58
54.1,3585.39,3383.98,2557.0,2545.96,2042.54,4112.22,3315.44,2848.12
54.2,3585.51,3376.5,2556.23,2543.63,2042.09,4112.15,3309.19,2846.44
54.3,3585.36,3371.12,2555.83,2541.06,2041.19,4112.21,3307.07,2844.58
54.4,3584.87,3362.14,2554.89,2537.84,2040.46,4112.9,3300.36,2841.23
54.5,3584.47,3356.42,2554.23,2534.54,2039.48,4114.74,3297.92,2839.65
54.6,3584.01,3349.79,2553.06,2532.25,2039.18,4114.94,3294.5,2833.07
54.7,3583.17,3346.64,2552.6,2529.93,2038.42,4115.4,3291.21,2829.68
54.8,3582.57,3343.36,2551.98,2526.64,2037.96,4115.61,3287.32,2826.21
54.9,3582.5,3338.24,2551.14,2522.76,2036.77,4120.49,3282.4,2821.11
55.0,3583.16,3333.54,2549.26,2519.38,2035.89,4120.68,3277.33,2817.52
55.1,3582.55,3325.75,2548.24,2516.09,2034.98,4121.01,3273.9,2814.24
55.2,3581.33,3321.23,2546.75,2513.84,2034.7,4120.51,3271.88,2811.85
55.3,3579.88,3316.13,2545.32,2511.02,2034.29,4119.86,3268.41,2808.59
55.4,3578.94,3312.22,2543.63,2507.12,2033.44,4119.76,3260.89,2804.15
55.5,3577.77,3305.84,2542.79,2502.91,2032.29,4120.16,3256.0,2799.06
55.6,3576.18,3300.23,2542.29,2500.63,2031.83,4119.98,3253.44,2794.71
55.7,3574.21,3294.45,2541.0,2498.27,2031.0,4119.59,3249.92,2791.7
55.8,3572.18,3287.91,2539.74,2495.46,2030.22,4119.68,3248.79,2789.5
55.9,3571.89,3280.08,2538.65,2492.56,2029.21,4137.46,3243.89,2786.79
56.0,3569.9,3275.02,2536.9,2490.76,2028.89,4158.19,3241.66,2781.07
56.1,3567.19,3271.35,2535.92,2487.95,2028.43,4157.16,3237.45,2778.63
56.2,3564.57,3268.42,2535.15,2485.37,2027.87,4156.72,3234.68,2776.08
56.3,3563.42,3265.14,2534.17,2483.58,2027.26,4156.85,3229.77,2773.26
56.4,3561.97,3260.15,2533.61,2480.28,2026.43,4158.18,3223.9,2770.38
56.5,3560.36,3256.79,2533.07,2475.54,2025.43,4157.46,3220.83,2767.89
56.6,3557.99,3253.94,2532.51,2472.29,2024.82,4157.2,3216.32,2763.83
56.7,3555.4,3248.98,2531.53,2469.81,2023.46,4156.51,3212.74,2759.12
56.8,3552.63,3244.96,2530.49,2466.91,2022.68,4190.34,3209.54,2756.69
56.9,3549.13,3241.59,2529.83,2463.21,2022.08,4195.45,3205.29,2755.02
57.0,3542.52,3238.69,2528.36,2459.81,2021.09,4208.95,3202.31,2753.24
57.1,3534.9,3232.77,2527.59,2457.61,2020.21,4208.2,3193.27,2749.67
57.2,3529.18,3227.5,2525.97,2453.82,2020.04,4207.95,3184.02,2747.68
57.3,3524.88,3221.24,2524.53,2451.35,2019.23,4207.98,3182.22,2745.67
57.4,3519.53,3217.54,2523.35,2449.53,2018.47,4207.06,3180.11,2743.99
57.5,3512.83,3213.2,2522.24,2446.59,2016.88,4208.43,3177.68,2741.93
57.6,3506.61,3210.92,2521.4,2443.77,2016.23,4207.78,3175.26,2738.95
57.7,3501.09,3208.86,2520.51,2441.63,2015.82,4208.56,3171.97,2736.75
57.8,3496.28,3203.83,2519.73,2439.44,2015.1,4208.61,3169.75,2733.96
57.9,3490.6,3200.77,2518.46,2437.87,2013.91,4209.42,3164.8,2730.74
58.0,3484.96,3196.61,2517.82,2435.24,2013.13,4210.44,3160.95,2728.45
58.1,3479.76,3192.77,2516.27,2432.53,2012.6,4209.12,3158.23,2727.47
58.2,3474.29,3188.29,2515.59,2428.73,2012.39,4208.48,3154.55,2724.61
58.3,3468.87,3185.48,2515.2,2425.32,2011.71,4207.81,3152.37,2722.77
58.4,3464.48,3181.91,2514.4,2421.54,2010.69,4209.93,3145.72,2720.97
58.5,3461.51,3178.23,2513.85,2419.35,2009.69,4209.36,3139.38,2718.82
58.6,3458.5,3174.96,2512.81,2417.06,2008.98,4208.18,3133.25,2716.24
58.7,3455.32,3170.98,2511.49,2415.23,2008.29,4208.3,3129.02,2713.01
58.8,3453.47,3166.11,2510.45,2412.88,2007.4,4205.98,3124.53,2709.37
58.9,3450.1,3162.86,2508.48,2410.75,2006.49,4203.69,3121.2,2705.84
59.0,3444.91,3160.71,2508.02,2408.89,2005.12,4202.8,3119.19,2701.57
59.1,3440.03,3156.29,2507.16,2406.8,2004.25,4200.69,3115.51,2698.3
59.2,3435.23,3149.8,2506.0,2403.23,2003.9,4199.15,3111.88,2694.96
59.3,3430.99,3146.64,2504.47,2400.14,2002.46,4197.12,3108.03,2693.48
59.4,3426.27,3143.27,2503.62,2397.24,2001.64,4196.03,3101.49,2690.22
59.5,3422.25,3140.34,2502.47,2394.73,2000.84,4195.07,3094.99,2687.07
59.6,3417.97,3135.97,2501.76,2391.71,2000.5,4194.13,3092.36,2677.71
59.7,3414.91,3132.99,2501.05,2389.37,2000.07,4192.34,3084.44,2673.22
59.8,3411.65,3130.15,2500.55,2387.53,1998.29,4190.96,3075.57,2669.11
59.9,3409.45,3127.93,2499.07,2385.36,1998.1,4189.35,3068.05,2666.34
60.0,3406.44,3123.8,2498.45,2383.24,1996.64,4188.1,3065.56,2663.51
60.1,3402.99,3120.57,2497.4,2380.14,1996.08,4183.96,3061.12,2660.65
60.2,3399.37,3118.16,2495.42,2376.67,1994.62,4182.72,3059.08,2656.68
60.3,3395.11,3115.41,2494.75,2374.63,1993.97,4179.89,3053.22,2650.32
60.4,3391.33,3110.87,2494.26,2372.53,1992.9,4177.76,3049.67,2645.03
60.5,3386.53,3107.4,2493.86,2370.05,1991.68,4175.33,3048.53,2642.25
60.6,3382.38,3104.24,2493.6,2367.25,1991.38,4171.08,3045.42,2638.87
60.7,3377.62,3097.48,2493.03,2365.61,1991.01,4166.81,3040.05,2636.42
60.8,3372.83,3094.19,2491.8,2365.17,1989.7,4161.81,3035.91,2633.33
60.9,3368.39,3091.77,2489.63,2362.63,1989.28,4158.41,3031.87,2626.81
