Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
0.0720634,0,0.0,0,0,0,0,0,0
0.0728731,0,0.0,0,0,0,0,0,0
0.0730647,0,0.0,0,0,0,0,0,0
0.0730853,0,0.0,0,0,0,0,0,0
0.0738314,0,0.0,0,0,0,0,0,0
0.0739896,0,0.0,0,0,0,0,0,0
0.0740846,0,0.0,0,0,0,0,0,0
0.0742266,0,0.0,0,0,0,0,0,0
0.0744774,0,0.0,0,0,0,0,0,0
0.0751037,0,0.0,0,0,0,0,0,0
0.0754452,0,0.0,0,0,0,0,0,0
0.0761047,0,0.0,0,0,0,0,0,0
0.0762056,0,0.0,0,0,0,0,0,0
0.077116,0,0.0,0,0,0,0,0,0
0.0775856,0,0.0,0,0,0,0,0,0
0.0776569,0,0.0,0,0,0,0,0,0
0.0781286,0,0.0,0,0,0,0,0,0
0.079152,0,0.0,0,0,0,0,0,0
0.0798128,0,0.0,0,0,0,0,0,0
0.0801533,0,0.0,0,0,0,0,0,0
0.0802098,0,0.0,0,0,0,0,0,0
0.0812889,0,0.0,0,0,0,0,0,0
0.0814283,0,0.0,0,0,0,0,0,0
0.0817923,0,0.0,0,0,0,0,0,0
0.0818087,0,0.0,0,0,0,0,0,0
0.0821028,0,0.0,0,0,0,0,0,0
0.0821619,0,0.0,0,0,0,0,0,0
0.0826306,0,0.0,0,0,0,0,0,0
0.0831629,0,0.0,0,0,0,0,0,0
0.0832854,0,0.0,0,0,0,0,0,0
0.0837989,0,0.0,0,0,0,0,0,0
0.0840001,0,0.0,0,0,0,0,0,0
0.0841936,0,0.0,0,0,0,0,0,0
0.0848958,0,0.0,0,0,0,0,0,0
0.0851553,0,0.0,0,0,0,0,0,0
0.0851962,0,0.0,0,0,0,0,0,0
0.085443,0,0.0,0,0,0,0,0,0
0.0861971,0,0.0,0,0,0,0,0,0
0.0871984,0,0.0,0,0,0,0,0,0
0.0882001,0,0.0,0,0,0,0,0,0
0.0885118,0,0.0,0,0,0,0,0,0
0.0892147,0,0.0,0,0,0,0,0,0
0.089645,0,0.0,0,0,0,0,0,0
0.0902412,0,0.0,0,0,0,0,0,0
0.0911368,0,0.0,0,0,0,0,0,0
0.0912467,0,0.0,0,0,0,0,0,0
0.0922595,0,0.0,0,0,0,0,0,0
0.0930969,0,0.0,0,0,0,0,0,0
0.0931157,0,0.0,0,0,0,0,0,0
0.0932671,0,0.0,0,0,0,0,0,0
0.0936745,0,0.0,0,0,0,0,0,0
0.0940406,0,0.0,0,0,0,0,0,0
0.0941652,0,0.0,0,0,0,0,0,0
0.0945902,0,0.0,0,0,0,0,0,0
0.0952794,0,0.0,0,0,0,0,0,0
0.0953879,0,0.0,0,0,0,0,0,0
0.0960535,0,0.0,0,0,0,0,0,0
0.0962844,0,0.0,0,0,0,0,0,0
0.0972935,0,0.0,0,0,0,0,0,0
0.0982183,0,0.0,0,0,0,0,0,0
0.0983027,0,0.0,0,0,0,0,0,0
0.0983715,0,0.0,0,0,0,0,0,0
0.0993155,0,0.0,0,0,0,0,0,0
0.100321,0,0.0,0,0,0,0,0,0
0.101328,0,0.0,0,0,0,0,0,0
0.102331,0,0.0,0,0,0,0,0,0
0.102593,0,0.0,0,0,0,0,0,0
0.102631,0,0.0,0,0,0,0,0,0
0.103147,0,0.0,0,0,0,0,0,0
0.103335,0,0.0,0,0,0,0,0,0
0.103706,0,0.0,0,0,0,0,0,0
0.104346,0,0.0,0,0,0,0,0,0
0.105455,0,0.0,0,0,0,0,0,0
0.105809,0,0.0,0,0,0,0,0,0
0.10736,0,0.0,0,0,0,0,0,0
0.108361,0,0.0,0,0,0,0,0,0
0.108438,0,0.0,0,0,0,0,0,0
0.109393,0,0.0,0,0,0,0,0,0
0.109408,0,0.0,0,0,0,0,0,0
0.11041,0,0.0,0,0,0,0,0,0
0.111416,0,0.0,0,0,0,0,0,0
0.112035,0,0.0,0,0,0,0,0,0
0.112425,0,0.0,0,0,0,0,0,0
0.114445,0,0.0,0,0,0,0,0,0
0.11526,0,0.0,0,0,0,0,0,0
0.115388,0,0.0,0,0,0,0,0,0
0.11546,0,0.0,0,0,0,0,0,0
0.116426,0,0.0,0,0,0,0,0,0
0.116476,0,0.0,0,0,0,0,0,0
0.11748,0,0.0,0,0,0,0,0,0
0.118483,0,0.0,0,0,0,0,0,0
0.119084,0,0.0,0,0,0,0,0,0
0.11949,0,0.0,0,0,0,0,0,0
0.120757,0,0.0,0,0,0,0,0,0
0.121508,0,0.0,0,0,0,0,0,0
0.122283,0,0.0,0,0,0,0,0,0
0.122549,0,0.0,0,0,0,0,0,0
0.123556,0,0.0,0,0,0,0,0,0
0.123922,0,0.0,0,0,0,0,0,0
0.124725,0,0.0,0,0,0,0,0,0
0.125585,0,0.0,0,0,0,0,0,0
0.125585,0,0.0,0,0,0,0,0,0
0.127598,0,0.0,0,0,0,0,0,0
0.127811,0,0.0,0,0,0,0,0,0
0.128615,0,0.0,0,0,0,0,0,0
0.128789,0,0.0,0,0,0,0,0,0
0.129605,0,0.0,0,0,0,0,0,0
0.130179,0,0.0,0,0,0,0,0,0
0.130245,0,0.0,0,0,0,0,0,0
0.13027,0,0.0,0,0,0,0,0,0
0.130624,0,0.0,0,0,0,0,0,0
0.131441,0,0.0,0,0,0,0,0,0
0.131465,0,0.0,0,0,0,0,0,0
0.131627,0,0.0,0,0,0,0,0,0
0.132634,0,0.0,0,0,0,0,0,0
0.132634,0,0.0,0,0,0,0,0,0
0.132634,0,0.0,0,0,0,0,0,0
0.134643,0,0.0,0,0,0,0,0,0
0.135644,0,0.0,0,0,0,0,0,0
0.135644,0,0.0,0,0,0,0,0,0
0.136656,0,0.0,0,0,0,0,0,0
0.138386,0,0.0,0,0,0,0,0,0
0.138387,0,0.0,0,0,0,0,0,0
0.138667,0,0.0,0,0,0,0,0,0
0.139084,0,0.0,0,0,0,0,0,0
0.13967,0,0.0,0,0,0,0,0,0
0.140757,0,0.0,0,0,0,0,0,0
0.141673,0,0.0,0,0,0,0,0,0
0.141673,0,0.0,0,0,0,0,0,0
0.142636,0,0.0,0,0,0,0,0,0
0.143716,0,0.0,0,0,0,0,0,0
